[1111877653, '[1391, 1956, 40]', 'Outside Entrance', '44 23N', '123 7W', ['44', '23', 'N', '123', '7', 'W'], (4692, 1119)]
[1086283096, '[1400, 1964, 32]', 'Coast', '123 23N', '84 30E', ['123', '23', 'N', '84', '30', 'E'], (2524, 220)]
[1086283096, '[1400, 1964, 32]', 'Covetous Mines 1', '65 2N', '79 6E', ['65', '2', 'N', '79', '6', 'E'], (2447, 884)]
[1086283096, '[1400, 1964, 32]', 'Covetous Mines 2', '64 14N', '78 36E', ['64', '14', 'N', '78', '36', 'E'], (2440, 893)]
[1086283096, '[1400, 1964, 32]', 'Covetous Mines 3', '63 6N', '78 2E', ['63', '6', 'N', '78', '2', 'E'], (2432, 906)]
[1086283096, '[1400, 1964, 32]', 'Covetous Mines 4', '71 53N', '72 59E', ['71', '53', 'N', '72', '59', 'E'], (2360, 806)]
[1086283096, '[1400, 1964, 32]', 'East Brit', '6 3N', '33 7E', ['6', '3', 'N', '33', '7', 'E'], (1793, 1555)]
[1086283096, '[1400, 1964, 32]', 'Forest 1', '117 46N', '102 14E', ['117', '46', 'N', '102', '14', 'E'], (2776, 284)]
[1086283096, '[1400, 1964, 32]', 'Forest 2', '51 30N', '73 15E', ['51', '30', 'N', '73', '15', 'E'], (2364, 1038)]
[1086283096, '[1400, 1964, 32]', 'Forest 3', '85 25N', '120 35E', ['85', '25', 'N', '120', '35', 'E'], (3037, 652)]
[1086283096, '[1400, 1964, 32]', 'Forest 4', '88 35N', '51 23E', ['88', '35', 'N', '51', '23', 'E'], (2053, 616)]
[1086283096, '[1400, 1964, 32]', 'Forest 5', '86 29S', '4 38E', ['86', '29', 'S', '4', '38', 'E'], (1388, 2607)]
[1086283096, '[1400, 1964, 32]', 'Forest 6', '89 1S', '6 28E', ['89', '1', 'S', '6', '28', 'E'], (1414, 2636)]
[1086283096, '[1400, 1964, 32]', 'Forest 6', '89 1S', '6 28E', ['89', '1', 'S', '6', '28', 'E'], (1414, 2636)]
[1139099280, '[1400, 1964, 34]', 'Ocllo 3', '78 18S', '170 38E', ['78', '18', 'S', '170', '38', 'E'], (3749, 2514)]
[1139099280, '[1400, 1964, 34]', 'River', '60 28S', '5 41E', ['60', '28', 'S', '5', '41', 'E'], (1403, 2311)]
[1139099280, '[1400, 1964, 34]', 'Road to Cove', '58 32N', '69 19E', ['58', '32', 'N', '69', '19', 'E'], (2308, 958)]
[1139099280, '[1400, 1964, 34]', 'Trinsic 1', '114 15S', '38 23E', ['114', '15', 'S', '38', '23', 'E'], (1868, 2923)]
[1139099280, '[1400, 1964, 34]', 'Trinsic 2', '122 20S', '29 31E', ['122', '20', 'S', '29', '31', 'E'], (1742, 3015)]
[1139099280, '[1400, 1964, 34]', 'Vesper 1', '92 22N', '116 34E', ['92', '22', 'N', '116', '34', 'E'], (2980, 573)]
[1139099280, '[1400, 1964, 34]', 'Vesper 2', '91 45N', '111 26E', ['91', '45', 'N', '111', '26', 'E'], (2907, 580)]
[1139099280, '[1400, 1964, 34]', 'Vesper 3', '91 8N', '117 21E', ['91', '8', 'N', '117', '21', 'E'], (2991, 587)]
[1139099280, '[1400, 1964, 34]', 'Vesper 4', '76 33N', '108 0E', ['76', '33', 'N', '108', '0', 'E'], (2859, 753)]
[1139099280, '[1400, 1964, 34]', 'Vesper 5', '87 27N', '104 16E', ['87', '27', 'N', '104', '16', 'E'], (2805, 629)]
[1139099280, '[1400, 1964, 34]', 'Vesper 6', '95 5N', '111 47E', ['95', '5', 'N', '111', '47', 'E'], (2912, 542)]
[1139099280, '[1400, 1964, 34]', 'Vesper 7', '93 4N', '112 13E', ['93', '4', 'N', '112', '13', 'E'], (2918, 565)]
[1139099280, '[1400, 1964, 34]', 'Wind', '64 41N', '3 35E', ['64', '41', 'N', '3', '35', 'E'], (1373, 888)]
[1139099280, '[1400, 1964, 34]', 'Yew 1', '63 1N', '53 47W', ['63', '1', 'N', '53', '47', 'W'], (558, 907)]
[1139099280, '[1400, 1964, 34]', 'Yew 2', '62 39N', '52 31W', ['62', '39', 'N', '52', '31', 'W'], (576, 911)]
[1139099280, '[1400, 1964, 34]', 'Yew 2', '62 39N', '52 31W', ['62', '39', 'N', '52', '31', 'W'], (576, 911)]
[1092465964, '[1400, 1964, 36]', 'Island of Fire 5', '160 24S', '126 42W', ['160', '24', 'S', '126', '42', 'W'], (4641, 3448)]
[1092465964, '[1400, 1964, 36]', 'Island of Fire 6', '163 39S', '127 3W', ['163', '39', 'S', '127', '3', 'W'], (4636, 3485)]
[1092465964, '[1400, 1964, 36]', 'Island of Fire 7', '165 3S', '119 27W', ['165', '3', 'S', '119', '27', 'W'], (4744, 3501)]
[1092465964, '[1400, 1964, 36]', 'Island of Fire 8', '164 42S', '127 32W', ['164', '42', 'S', '127', '32', 'W'], (4629, 3497)]
[1092465964, '[1400, 1964, 36]', 'Island of Fire 9', '154 30S', '129 43W', ['154', '30', 'S', '129', '43', 'W'], (4598, 3381)]
[1092465964, '[1400, 1964, 36]', 'Island of Fire 10', '165 29S', '124 27W', ['165', '29', 'S', '124', '27', 'W'], (4673, 3506)]
[1092465964, '[1400, 1964, 36]', 'Island of Fire 11', '173 56S', '127 24W', ['173', '56', 'S', '127', '24', 'W'], (4631, 3602)]
[1092465964, '[1400, 1964, 36]', 'Jungle 1', '154 35S', '63 46E', ['154', '35', 'S', '63', '46', 'E'], (2229, 3382)]
[1092465964, '[1400, 1964, 36]', 'Minoc 1', '101 20N', '95 16E', ['101', '20', 'N', '95', '16', 'E'], (2677, 471)]
[1092465964, '[1400, 1964, 36]', 'Minoc 2', '88 35N', '90 12E', ['88', '35', 'N', '90', '12', 'E'], (2605, 616)]
[1092465964, '[1400, 1964, 36]', 'Minoc 3', '90 10N', '86 16E', ['90', '10', 'N', '86', '16', 'E'], (2549, 598)]
[1092465964, '[1400, 1964, 36]', 'Minoc 4', '86 29N', '92 31E', ['86', '29', 'N', '92', '31', 'E'], (2638, 640)]
[1092465964, '[1400, 1964, 36]', 'Minoc 5', '112 40N', '103 8E', ['112', '40', 'N', '103', '8', 'E'], (2789, 342)]
[1092465964, '[1400, 1964, 36]', 'Mountain', '37 0N', '62 30E', ['37', '0', 'N', '62', '30', 'E'], (2211, 1203)]
[1092465964, '[1400, 1964, 36]', 'Ocllo 1', '78 8S', '169 1E', ['78', '8', 'S', '169', '1', 'E'], (3726, 2512)]
[1092465964, '[1400, 1964, 36]', 'Ocllo 1', '78 8S', '169 1E', ['78', '8', 'S', '169', '1', 'E'], (3726, 2512)]
[1099021835, '[1400, 1964, 38]', 'Forest 24', '109 30N', '99 50E', ['109', '30', 'N', '99', '50', 'E'], (2742, 378)]
[1099021835, '[1400, 1964, 38]', 'Forest 25', '110 39N', '100 41E', ['110', '39', 'N', '100', '41', 'E'], (2754, 365)]
[1099021835, '[1400, 1964, 38]', 'Forest 26', '111 31N', '101 6E', ['111', '31', 'N', '101', '6', 'E'], (2760, 355)]
[1099021835, '[1400, 1964, 38]', 'Forest 27', '111 47N', '102 39E', ['111', '47', 'N', '102', '39', 'E'], (2782, 352)]
[1099021835, '[1400, 1964, 38]', 'Forest 28', '112 51N', '101 36E', ['112', '51', 'N', '101', '36', 'E'], (2767, 340)]
[1099021835, '[1400, 1964, 38]', 'Forest 29', '114 47N', '102 43E', ['114', '47', 'N', '102', '43', 'E'], (2783, 318)]
[1099021835, '[1400, 1964, 38]', 'Forest 30', '118 54N', '105 15E', ['118', '54', 'N', '105', '15', 'E'], (2819, 271)]
[1099021835, '[1400, 1964, 38]', 'Forest 31', '120 40N', '10 32E', ['120', '40', 'N', '10', '32', 'E'], (1472, 251)]
[1099021835, '[1400, 1964, 38]', 'Forest 32', '122 20N', '106 44E', ['122', '20', 'N', '106', '44', 'E'], (2840, 232)]
[1099021835, '[1400, 1964, 38]', 'Forest 33', '122 10N', '108 12E', ['122', '10', 'N', '108', '12', 'E'], (2861, 234)]
[1099021835, '[1400, 1964, 38]', 'Island 1', '94 23N', '3 30W', ['94', '23', 'N', '3', '30', 'W'], (1273, 550)]
[1099021835, '[1400, 1964, 38]', 'Island 2', '93 41N', '0 54E', ['93', '41', 'N', '0', '54', 'E'], (1335, 558)]
[1099021835, '[1400, 1964, 38]', 'Island of Fire 1', '174 48S', '128 10W', ['174', '48', 'S', '128', '10', 'W'], (4620, 3612)]
[1099021835, '[1400, 1964, 38]', 'Island of Fire 2', '176 23S', '120 35W', ['176', '23', 'S', '120', '35', 'W'], (4728, 3630)]
[1099021835, '[1400, 1964, 38]', 'Island of Fire 3', '164 10S', '122 20W', ['164', '10', 'S', '122', '20', 'W'], (4703, 3491)]
[1099021835, '[1400, 1964, 38]', 'Island of Fire 3', '164 10S', '122 20W', ['164', '10', 'S', '122', '20', 'W'], (4703, 3491)]
[1075332800, '[1400, 1964, 40]', 'Forest 8', '89 23S', '14 50E', ['89', '23', 'S', '14', '50', 'E'], (1533, 2640)]
[1075332800, '[1400, 1964, 40]', 'Forest 9', '90 26N', '0 46W', ['90', '26', 'N', '0', '46', 'W'], (1312, 595)]
[1075332800, '[1400, 1964, 40]', 'Forest 10', '93 52N', '96 45E', ['93', '52', 'N', '96', '45', 'E'], (2699, 556)]
[1075332800, '[1400, 1964, 40]', 'Forest 11', '94 55N', '106 39E', ['94', '55', 'N', '106', '39', 'E'], (2839, 544)]
[1075332800, '[1400, 1964, 40]', 'Forest 12', '94 7N', '111 22E', ['94', '7', 'N', '111', '22', 'E'], (2906, 553)]
[1075332800, '[1400, 1964, 40]', 'Forest 13', '95 53N', '2 6E', ['95', '53', 'N', '2', '6', 'E'], (1352, 533)]
[1075332800, '[1400, 1964, 40]', 'Forest 14', '95 0N', '97 10E', ['95', '0', 'N', '97', '10', 'E'], (2704, 543)]
[1075332800, '[1400, 1964, 40]', 'Forest 15', '96 56N', '2 27E', ['96', '56', 'N', '2', '27', 'E'], (1357, 521)]
[1075332800, '[1400, 1964, 40]', 'Forest 16', '99 55N', '2 48E', ['99', '55', 'N', '2', '48', 'E'], (1362, 487)]
[1075332800, '[1400, 1964, 40]', 'Forest 17', '99 13N', '99 25E', ['99', '13', 'N', '99', '25', 'E'], (2736, 495)]
[1075332800, '[1400, 1964, 40]', 'Forest 18', '100 22N', '6 40W', ['100', '22', 'N', '6', '40', 'W'], (1228, 482)]
[1075332800, '[1400, 1964, 40]', 'Forest 19', '100 27N', '99 54E', ['100', '27', 'N', '99', '54', 'E'], (2743, 481)]
[1075332800, '[1400, 1964, 40]', 'Forest 20', '101 30N', '6 2W', ['101', '30', 'N', '6', '2', 'W'], (1237, 469)]
[1075332800, '[1400, 1964, 40]', 'Forest 21', '103 32N', '101 48E', ['103', '32', 'N', '101', '48', 'E'], (2770, 446)]
[1075332800, '[1400, 1964, 40]', 'Forest 22', '105 7N', '97 35E', ['105', '7', 'N', '97', '35', 'E'], (2710, 428)]
[1075332800, '[1400, 1964, 40]', 'Forest 22', '105 7N', '97 35E', ['105', '7', 'N', '97', '35', 'E'], (2710, 428)]
[1086280729, '[1400, 1964, 42]', 'Britain 1', '26 48S', '6 11E', ['26', '48', 'S', '6', '11', 'E'], (1410, 1928)]
[1086280729, '[1400, 1964, 42]', 'Britain 2', '28 49S', '5 12E', ['28', '49', 'S', '5', '12', 'E'], (1396, 1951)]
[1086280729, '[1400, 1964, 42]', 'Britain 3', '9 50S', '20 23E', ['9', '50', 'S', '20', '23', 'E'], (1612, 1735)]
[1086280729, '[1400, 1964, 42]', 'Britain East 1', '11 25N', '32 58E', ['11', '25', 'N', '32', '58', 'E'], (1791, 1494)]
[1086280729, '[1400, 1964, 42]', 'Britain East 2', '7 33N', '35 43E', ['7', '33', 'N', '35', '43', 'E'], (1830, 1538)]
[1086280729, '[1400, 1964, 42]', 'Britain North', '23 54N', '20 6E', ['23', '54', 'N', '20', '6', 'E'], (1608, 1352)]
[1086280729, '[1400, 1964, 42]', 'Coast 1 Obscured', '75 50N', '130 17E', ['75', '50', 'N', '130', '17', 'E'], (3175, 761)]
[1086280729, '[1400, 1964, 42]', 'Coast 2', '48 57N', '73 49E', ['48', '57', 'N', '73', '49', 'E'], (2372, 1067)]
[1086280729, '[1400, 1964, 42]', 'Coast 3', '76 59N', '129 18E', ['76', '59', 'N', '129', '18', 'E'], (3161, 748)]
[1086280729, '[1400, 1964, 42]', 'Forest 1', '74 47S', '8 0E', ['74', '47', 'S', '8', '0', 'E'], (1436, 2474)]
[1086280729, '[1400, 1964, 42]', 'Forest 2', '80 35S', '8 17E', ['80', '35', 'S', '8', '17', 'E'], (1440, 2540)]
[1086280729, '[1400, 1964, 42]', 'Forest 3', '80 46N', '47 40E', ['80', '46', 'N', '47', '40', 'E'], (2000, 705)]
[1086280729, '[1400, 1964, 42]', 'Forest 4', '82 15N', '130 42E', ['82', '15', 'N', '130', '42', 'E'], (3181, 688)]
[1086280729, '[1400, 1964, 42]', 'Forest 5', '88 14S', '15 15E', ['88', '14', 'S', '15', '15', 'E'], (1539, 2627)]
[1086280729, '[1400, 1964, 42]', 'Forest 6', '88 19S', '16 39E', ['88', '19', 'S', '16', '39', 'E'], (1559, 2628)]
[1086280729, '[1400, 1964, 42]', 'Forest 6', '88 19S', '16 39E', ['88', '19', 'S', '16', '39', 'E'], (1559, 2628)]
[1074594109, '[1400, 1966, 8]', 'Animal Trainer', '28 33N', '172 7E', ['28', '33', 'N', '172', '7', 'E'], (3770, 1299)]
[1074594109, '[1400, 1966, 8]', 'Bank', '27 9N', '171 46E', ['27', '9', 'N', '171', '46', 'E'], (3765, 1315)]
[1074594109, '[1400, 1966, 8]', 'Bard Guildmistress', '37 15N', '169 56E', ['37', '15', 'N', '169', '56', 'E'], (3739, 1200)]
[1074594109, '[1400, 1966, 8]', 'BlacksmithBowyer', '38 29N', '157 0E', ['38', '29', 'N', '157', '0', 'E'], (3555, 1186)]
[1074594109, '[1400, 1966, 8]', 'Brewer  Tavern', '34 53N', '172 11E', ['34', '53', 'N', '172', '11', 'E'], (3771, 1227)]
[1074594109, '[1400, 1966, 8]', 'Butcher  Tanner', '40 20N', '157 17E', ['40', '20', 'N', '157', '17', 'E'], (3559, 1165)]
[1074594109, '[1400, 1966, 8]', 'Cook  Tavern', '31 59N', '170 0E', ['31', '59', 'N', '170', '0', 'E'], (3740, 1260)]
[1074594109, '[1400, 1966, 8]', 'Crypt Entry NE', '46 19N', '173 6E', ['46', '19', 'N', '173', '6', 'E'], (3784, 1097)]
[1074594109, '[1400, 1966, 8]', 'Dock', '30 29N', '174 26E', ['30', '29', 'N', '174', '26', 'E'], (3803, 1277)]
[1074594109, '[1400, 1966, 8]', 'Graveyard', '40 41N', '155 44E', ['40', '41', 'N', '155', '44', 'E'], (3537, 1161)]
[1074594109, '[1400, 1966, 8]', 'Healer', '30 3N', '171 16E', ['30', '3', 'N', '171', '16', 'E'], (3758, 1282)]
[1074594109, '[1400, 1966, 8]', 'Jeweler', '39 33N', '172 24E', ['39', '33', 'N', '172', '24', 'E'], (3774, 1174)]
[1074594109, '[1400, 1966, 8]', 'Lost Guildhouse', '30 14N', '168 15E', ['30', '14', 'N', '168', '15', 'E'], (3715, 1280)]
[1074594109, '[1400, 1966, 8]', 'Moongate', '44 23N', '164 57E', ['44', '23', 'N', '164', '57', 'E'], (3668, 1119)]
[1074594109, '[1400, 1966, 8]', 'Old Auction House', '35 19N', '169 31E', ['35', '19', 'N', '169', '31', 'E'], (3733, 1222)]
[1074594109, '[1400, 1966, 8]', 'Old Auction House', '35 19N', '169 31E', ['35', '19', 'N', '169', '31', 'E'], (3733, 1222)]
[1074602641, '[1400, 1966, 10]', 'Mine', '40 41S', '171 8E', ['40', '41', 'S', '171', '8', 'E'], (3756, 2086)]
[1074602641, '[1400, 1966, 10]', 'MineCavernEast', '55 59S', '173 57E', ['55', '59', 'S', '173', '57', 'E'], (3796, 2260)]
[1074602641, '[1400, 1966, 10]', 'Moongate', '45 15S', '157 42E', ['45', '15', 'S', '157', '42', 'E'], (3565, 2138)]
[1074602641, '[1400, 1966, 10]', 'Pergola', '38 56S', '168 36E', ['38', '56', 'S', '168', '36', 'E'], (3720, 2066)]
[1074602641, '[1400, 1966, 10]', 'ProvisionerCobbler', '45 0S', '167 3E', ['45', '0', 'S', '167', '3', 'E'], (3698, 2136)]
[1074602641, '[1400, 1966, 10]', 'Scribe  Librarian', '49 7S', '168 28E', ['49', '7', 'S', '168', '28', 'E'], (3718, 2182)]
[1074602641, '[1400, 1966, 10]', 'Tailor', '54 40S', '169 48E', ['54', '40', 'S', '169', '48', 'E'], (3737, 2245)]
[1074602641, '[1400, 1966, 10]', 'ThirstyMageTavern', '52 22S', '169 52E', ['52', '22', 'S', '169', '52', 'E'], (3738, 2219)]
[1074602641, '[1400, 1966, 10]', 'Tinker', '45 0S', '168 2E', ['45', '0', 'S', '168', '2', 'E'], (3712, 2136)]
[1074592381, '[1400, 1966, 12]', 'Animal Tamer', '53 20S', '167 50E', ['53', '20', 'S', '167', '50', 'E'], (3709, 2230)]
[1074592381, '[1400, 1966, 12]', 'AlchemistMageInn', '47 38S', '167 7E', ['47', '38', 'S', '167', '7', 'E'], (3699, 2165)]
[1074592381, '[1400, 1966, 12]', 'AlchemistMageScrib', '50 48S', '164 40E', ['50', '48', 'S', '164', '40', 'E'], (3664, 2201)]
[1074592381, '[1400, 1966, 12]', 'ArmorerWeaponsmith', '47 59S', '164 36E', ['47', '59', 'S', '164', '36', 'E'], (3663, 2169)]
[1074592381, '[1400, 1966, 12]', 'Baker  Cook', '47 6S', '168 15E', ['47', '6', 'S', '168', '15', 'E'], (3715, 2159)]
[1074592381, '[1400, 1966, 12]', 'Bank', '50 16S', '166 59E', ['50', '16', 'S', '166', '59', 'E'], (3697, 2195)]
[1074592381, '[1400, 1966, 12]', 'Bard', '38 56S', '167 3E', ['38', '56', 'S', '167', '3', 'E'], (3698, 2066)]
[1074592381, '[1400, 1966, 12]', 'BeachByDavyJones', '54 34S', '175 21E', ['54', '34', 'S', '175', '21', 'E'], (3816, 2244)]
[1074592381, '[1400, 1966, 12]', 'Blacksmith', '48 36S', '164 52E', ['48', '36', 'S', '164', '52', 'E'], (3667, 2176)]
[1074592381, '[1400, 1966, 12]', 'Dock  Fisher', '58 53S', '165 43E', ['58', '53', 'S', '165', '43', 'E'], (3679, 2293)]
[1074592381, '[1400, 1966, 12]', 'Dockside Tavern', '55 16S', '166 34E', ['55', '16', 'S', '166', '34', 'E'], (3691, 2252)]
[1074592381, '[1400, 1966, 12]', 'Flower Garden', '42 53S', '165 30E', ['42', '53', 'S', '165', '30', 'E'], (3676, 2111)]
[1074592381, '[1400, 1966, 12]', 'Forest Ostards', '51 40S', '171 33E', ['51', '40', 'S', '171', '33', 'E'], (3762, 2211)]
[1074592381, '[1400, 1966, 12]', 'Jeweler', '52 44S', '164 36E', ['52', '44', 'S', '164', '36', 'E'], (3663, 2223)]
[1074592381, '[1400, 1966, 12]', 'Healer', '54 29S', '165 9E', ['54', '29', 'S', '165', '9', 'E'], (3671, 2243)]
[1074592381, '[1400, 1966, 12]', 'Healer', '54 29S', '165 9E', ['54', '29', 'S', '165', '9', 'E'], (3671, 2243)]
[1084481356, '[1400, 1966, 14]', 'Scribe', '58 37N', '149 50W', ['58', '37', 'N', '149', '50', 'W'], (4312, 957)]
[1084481356, '[1400, 1966, 14]', 'Student Hostel', '49 2N', '137 40W', ['49', '2', 'N', '137', '40', 'W'], (4485, 1066)]
[1084481356, '[1400, 1966, 14]', 'Sheep Pasture W', '15 33N', '142 48W', ['15', '33', 'N', '142', '48', 'W'], (4412, 1447)]
[1084481356, '[1400, 1966, 14]', 'Sorcerers Guild', '18 27N', '123 40W', ['18', '27', 'N', '123', '40', 'W'], (4684, 1414)]
[1084481356, '[1400, 1966, 14]', 'Tailor  Weaver', '48 46N', '139 46W', ['48', '46', 'N', '139', '46', 'W'], (4455, 1069)]
[1084481356, '[1400, 1966, 14]', 'Teleporters E', '42 58N', '124 52W', ['42', '58', 'N', '124', '52', 'W'], (4667, 1135)]
[1084481356, '[1400, 1966, 14]', 'Teleporters Hedge', '44 12N', '140 58W', ['44', '12', 'N', '140', '58', 'W'], (4438, 1121)]
[1084481356, '[1400, 1966, 14]', 'Teleporters NE', '64 9N', '133 39W', ['64', '9', 'N', '133', '39', 'W'], (4542, 894)]
[1084481356, '[1400, 1966, 14]', 'Teleporters NW', '56 46N', '150 19W', ['56', '46', 'N', '150', '19', 'W'], (4305, 978)]
[1084481356, '[1400, 1966, 14]', 'Teleporters S', '12 13N', '137 19W', ['12', '13', 'N', '137', '19', 'W'], (4490, 1485)]
[1084481356, '[1400, 1966, 14]', 'TelescopeSumDungIN', '44 33N', '122 37W', ['44', '33', 'N', '122', '37', 'W'], (4699, 1117)]
[1084481356, '[1400, 1966, 14]', 'Zoo', '21 42N', '134 47W', ['21', '42', 'N', '134', '47', 'W'], (4526, 1377)]
[1074593131, '[1400, 1966, 16]', 'Cotton Field', '13 5N', '131 45W', ['13', '5', 'N', '131', '45', 'W'], (4569, 1475)]
[1074593131, '[1400, 1966, 16]', 'Counselors Guild', '43 46N', '138 1W', ['43', '46', 'N', '138', '1', 'W'], (4480, 1126)]
[1074593131, '[1400, 1966, 16]', 'Dock  Fisher', '51 51N', '143 9W', ['51', '51', 'N', '143', '9', 'W'], (4407, 1034)]
[1074593131, '[1400, 1966, 16]', 'Farmer', '47 22N', '138 5W', ['47', '22', 'N', '138', '5', 'W'], (4479, 1085)]
[1074593131, '[1400, 1966, 16]', 'Farmer SW', '14 14N', '142 27W', ['14', '14', 'N', '142', '27', 'W'], (4417, 1462)]
[1074593131, '[1400, 1966, 16]', 'FighterPaladinMage', '55 48N', '149 54W', ['55', '48', 'N', '149', '54', 'W'], (4311, 989)]
[1074593131, '[1400, 1966, 16]', 'Fisher', '50 48N', '143 5W', ['50', '48', 'N', '143', '5', 'W'], (4408, 1046)]
[1074593131, '[1400, 1966, 16]', 'Graveyard', '25 18N', '133 18W', ['25', '18', 'N', '133', '18', 'W'], (4547, 1336)]
[1074593131, '[1400, 1966, 16]', 'Healer', '47 22N', '143 51W', ['47', '22', 'N', '143', '51', 'W'], (4397, 1085)]
[1074593131, '[1400, 1966, 16]', 'Mapmaker', '49 13N', '142 35W', ['49', '13', 'N', '142', '35', 'W'], (4415, 1064)]
[1074593131, '[1400, 1966, 16]', 'Militia Capture', '56 4N', '149 54W', ['56', '4', 'N', '149', '54', 'W'], (4311, 986)]
[1074593131, '[1400, 1966, 16]', 'Moongate', '30 14N', '138 43W', ['30', '14', 'N', '138', '43', 'W'], (4470, 1280)]
[1074593131, '[1400, 1966, 16]', 'Pasture East', '27 56N', '127 15W', ['27', '56', 'N', '127', '15', 'W'], (4633, 1306)]
[1074593131, '[1400, 1966, 16]', 'ProvisionerCobbler', '49 2N', '142 14W', ['49', '2', 'N', '142', '14', 'W'], (4420, 1066)]
[1074593131, '[1400, 1966, 16]', 'Scholars Inn', '40 25N', '143 26W', ['40', '25', 'N', '143', '26', 'W'], (4403, 1164)]
[1074593131, '[1400, 1966, 16]', 'Scholars Inn', '40 25N', '143 26W', ['40', '25', 'N', '143', '26', 'W'], (4403, 1164)]
[1074617895, '[1400, 1966, 18]', 'Academy of Arts', '49 28N', '134 55W', ['49', '28', 'N', '134', '55', 'W'], (4524, 1061)]
[1074617895, '[1400, 1966, 18]', 'AlchemistMageHerb', '66 21N', '133 22W', ['66', '21', 'N', '133', '22', 'W'], (4546, 869)]
[1074617895, '[1400, 1966, 18]', 'AlchemistMageHerb', '45 0N', '142 10W', ['45', '0', 'N', '142', '10', 'W'], (4421, 1112)]
[1074617895, '[1400, 1966, 18]', 'AlchemistMageHerb', '47 22N', '139 46W', ['47', '22', 'N', '139', '46', 'W'], (4455, 1085)]
[1074617895, '[1400, 1966, 18]', 'AlchemistMageHerb', '43 9N', '142 10W', ['43', '9', 'N', '142', '10', 'W'], (4421, 1133)]
[1074617895, '[1400, 1966, 18]', 'AlchemistMage E', '37 0N', '127 32W', ['37', '0', 'N', '127', '32', 'W'], (4629, 1203)]
[1074617895, '[1400, 1966, 18]', 'Animal Trainer', '41 13N', '140 16W', ['41', '13', 'N', '140', '16', 'W'], (4448, 1155)]
[1074617895, '[1400, 1966, 18]', 'ArmorerWeaponsmith', '44 49N', '144 21W', ['44', '49', 'N', '144', '21', 'W'], (4390, 1114)]
[1074617895, '[1400, 1966, 18]', 'ArmorerWeaponsmith', '40 36N', '140 54W', ['40', '36', 'N', '140', '54', 'W'], (4439, 1162)]
[1074617895, '[1400, 1966, 18]', 'Baker', '48 52N', '144 16W', ['48', '52', 'N', '144', '16', 'W'], (4391, 1068)]
[1074617895, '[1400, 1966, 18]', 'Bank  Tinker', '39 59N', '138 39W', ['39', '59', 'N', '138', '39', 'W'], (4471, 1169)]
[1074617895, '[1400, 1966, 18]', 'Blacksmith', '44 33N', '144 0W', ['44', '33', 'N', '144', '0', 'W'], (4395, 1117)]
[1074617895, '[1400, 1966, 18]', 'Brewer  Butcher', '47 22N', '138 5W', ['47', '22', 'N', '138', '5', 'W'], (4479, 1085)]
[1074617895, '[1400, 1966, 18]', 'Butcher', '43 3N', '143 51W', ['43', '3', 'N', '143', '51', 'W'], (4397, 1134)]
[1074617895, '[1400, 1966, 18]', 'CarpenterTinker', '46 45N', '142 35W', ['46', '45', 'N', '142', '35', 'W'], (4415, 1092)]
[1074617895, '[1400, 1966, 18]', 'CarpenterTinker', '46 45N', '142 35W', ['46', '45', 'N', '142', '35', 'W'], (4415, 1092)]
[1076298000, '[1400, 1966, 20]', 'Moongate', '81 54N', '96 45E', ['81', '54', 'N', '96', '45', 'E'], (2699, 692)]
[1076298000, '[1400, 1966, 20]', 'New World Order', '105 12N', '81 21E', ['105', '12', 'N', '81', '21', 'E'], (2479, 427)]
[1076298000, '[1400, 1966, 20]', 'ProvisionerCobbler', '105 7N', '79 44E', ['105', '7', 'N', '79', '44', 'E'], (2456, 428)]
[1076298000, '[1400, 1966, 20]', 'ProvisionerCobbler', '94 2N', '84 56E', ['94', '2', 'N', '84', '56', 'E'], (2530, 554)]
[1076298000, '[1400, 1966, 20]', 'Stable', '109 4N', '84 35E', ['109', '4', 'N', '84', '35', 'E'], (2525, 383)]
[1076298000, '[1400, 1966, 20]', 'Stonecrafter', '94 2N', '84 56E', ['94', '2', 'N', '84', '56', 'E'], (2530, 554)]
[1076298000, '[1400, 1966, 20]', 'Tanner', '95 58N', '84 30E', ['95', '58', 'N', '84', '30', 'E'], (2524, 532)]
[1076298000, '[1400, 1966, 20]', 'Tinker', '102 49N', '80 34E', ['102', '49', 'N', '80', '34', 'E'], (2468, 454)]
[1076298000, '[1400, 1966, 20]', 'TopOfMinocMine', '102 18N', '89 22E', ['102', '18', 'N', '89', '22', 'E'], (2593, 460)]
[1076298000, '[1400, 1966, 20]', 'Town Hall', '96 3N', '77 29E', ['96', '3', 'N', '77', '29', 'E'], (2424, 531)]
[1076298000, '[1400, 1966, 20]', 'WarriorGuildmaster', '104 35N', '81 29E', ['104', '35', 'N', '81', '29', 'E'], (2481, 434)]
[1074592726, '[1400, 1966, 22]', 'Animal Tamer', '109 35N', '84 35E', ['109', '35', 'N', '84', '35', 'E'], (2525, 377)]
[1074592726, '[1400, 1966, 22]', 'ArmorerWeaponsmith', '92 22N', '84 39E', ['92', '22', 'N', '84', '39', 'E'], (2526, 573)]
[1074592726, '[1400, 1966, 22]', 'Bank', '93 25N', '83 6E', ['93', '25', 'N', '83', '6', 'E'], (2504, 561)]
[1074592726, '[1400, 1966, 22]', 'Bard', '93 52N', '77 20E', ['93', '52', 'N', '77', '20', 'E'], (2422, 556)]
